"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2023-12-04T18:00:00.000Z","2023-12-04T18:15:00.000Z","73"
"2023-12-04T18:15:00.000Z","2023-12-04T18:30:00.000Z","73"
"2023-12-04T18:30:00.000Z","2023-12-04T18:45:00.000Z","79"
"2023-12-04T18:45:00.000Z","2023-12-04T19:00:00.000Z","79"
"2023-12-04T19:00:00.000Z","2023-12-04T19:15:00.000Z","79"
"2023-12-04T19:15:00.000Z","2023-12-04T19:30:00.000Z","95"
"2023-12-04T19:30:00.000Z","2023-12-04T19:45:00.000Z","110"
"2023-12-04T19:45:00.000Z","2023-12-04T20:00:00.000Z","114"
"2023-12-04T20:00:00.000Z","2023-12-04T20:15:00.000Z","120"
"2023-12-04T20:15:00.000Z","2023-12-04T20:30:00.000Z","120"
"2023-12-04T20:30:00.000Z","2023-12-04T20:45:00.000Z","113"
"2023-12-04T20:45:00.000Z","2023-12-04T21:00:00.000Z","112"
"2023-12-04T21:00:00.000Z","2023-12-04T21:15:00.000Z","106"
"2023-12-04T21:15:00.000Z","2023-12-04T21:30:00.000Z","112"
"2023-12-04T21:30:00.000Z","2023-12-04T21:45:00.000Z","119"
"2023-12-04T21:45:00.000Z","2023-12-04T22:00:00.000Z","119"
"2023-12-04T22:00:00.000Z","2023-12-04T22:15:00.000Z","107"
"2023-12-04T22:15:00.000Z","2023-12-04T22:30:00.000Z","101"
"2023-12-04T22:30:00.000Z","2023-12-04T22:45:00.000Z","95"
"2023-12-04T22:45:00.000Z","2023-12-04T23:00:00.000Z","81"
"2023-12-04T23:00:00.000Z","2023-12-04T23:15:00.000Z","75"
"2023-12-04T23:15:00.000Z","2023-12-04T23:30:00.000Z","74"
"2023-12-04T23:30:00.000Z","2023-12-04T23:45:00.000Z","68"
"2023-12-04T23:45:00.000Z","2023-12-05T00:00:00.000Z","62"
"2023-12-05T00:00:00.000Z","2023-12-05T00:15:00.000Z","62"
"2023-12-05T00:15:00.000Z","2023-12-05T00:30:00.000Z","55"
"2023-12-05T00:30:00.000Z","2023-12-05T00:45:00.000Z","55"
"2023-12-05T00:45:00.000Z","2023-12-05T01:00:00.000Z","55"
"2023-12-05T01:00:00.000Z","2023-12-05T01:15:00.000Z","49"
"2023-12-05T01:15:00.000Z","2023-12-05T01:30:00.000Z","49"
"2023-12-05T01:30:00.000Z","2023-12-05T01:45:00.000Z","55"
"2023-12-05T01:45:00.000Z","2023-12-05T02:00:00.000Z","55"
"2023-12-05T02:00:00.000Z","2023-12-05T02:15:00.000Z","61"
"2023-12-05T02:15:00.000Z","2023-12-05T02:30:00.000Z","55"
"2023-12-05T02:30:00.000Z","2023-12-05T02:45:00.000Z","61"
"2023-12-05T02:45:00.000Z","2023-12-05T03:00:00.000Z","57"
"2023-12-05T03:00:00.000Z","2023-12-05T03:15:00.000Z","50"
"2023-12-05T03:15:00.000Z","2023-12-05T03:30:00.000Z","44"
"2023-12-05T03:30:00.000Z","2023-12-05T03:45:00.000Z","44"
"2023-12-05T03:45:00.000Z","2023-12-05T04:00:00.000Z","62"
"2023-12-05T04:00:00.000Z","2023-12-05T04:15:00.000Z","56"
"2023-12-05T04:15:00.000Z","2023-12-05T04:30:00.000Z","68"
"2023-12-05T04:30:00.000Z","2023-12-05T04:45:00.000Z","69"
"2023-12-05T04:45:00.000Z","2023-12-05T05:00:00.000Z","61"
"2023-12-05T05:00:00.000Z","2023-12-05T05:15:00.000Z","55"
"2023-12-05T05:15:00.000Z","2023-12-05T05:30:00.000Z","61"
"2023-12-05T05:30:00.000Z","2023-12-05T05:45:00.000Z","67"
"2023-12-05T05:45:00.000Z","2023-12-05T06:00:00.000Z","61"
"2023-12-05T06:00:00.000Z","2023-12-05T06:15:00.000Z","73"
"2023-12-05T06:15:00.000Z","2023-12-05T06:30:00.000Z","79"
"2023-12-05T06:30:00.000Z","2023-12-05T06:45:00.000Z","77"
"2023-12-05T06:45:00.000Z","2023-12-05T07:00:00.000Z","63"
"2023-12-05T07:00:00.000Z","2023-12-05T07:15:00.000Z","63"
"2023-12-05T07:15:00.000Z","2023-12-05T07:30:00.000Z","71"
"2023-12-05T07:30:00.000Z","2023-12-05T07:45:00.000Z","78"
"2023-12-05T07:45:00.000Z","2023-12-05T08:00:00.000Z","91"
"2023-12-05T08:00:00.000Z","2023-12-05T08:15:00.000Z","91"
"2023-12-05T08:15:00.000Z","2023-12-05T08:30:00.000Z","97"
"2023-12-05T08:30:00.000Z","2023-12-05T08:45:00.000Z","117"
"2023-12-05T08:45:00.000Z","2023-12-05T09:00:00.000Z","125"
"2023-12-05T09:00:00.000Z","2023-12-05T09:15:00.000Z","139"
"2023-12-05T09:15:00.000Z","2023-12-05T09:30:00.000Z","160"
"2023-12-05T09:30:00.000Z","2023-12-05T09:45:00.000Z","173"
"2023-12-05T09:45:00.000Z","2023-12-05T10:00:00.000Z","182"
"2023-12-05T10:00:00.000Z","2023-12-05T10:15:00.000Z","196"
"2023-12-05T10:15:00.000Z","2023-12-05T10:30:00.000Z","203"
"2023-12-05T10:30:00.000Z","2023-12-05T10:45:00.000Z","203"
"2023-12-05T10:45:00.000Z","2023-12-05T11:00:00.000Z","197"
"2023-12-05T11:00:00.000Z","2023-12-05T11:15:00.000Z","191"
"2023-12-05T11:15:00.000Z","2023-12-05T11:30:00.000Z","191"
"2023-12-05T11:30:00.000Z","2023-12-05T11:45:00.000Z","189"
"2023-12-05T11:45:00.000Z","2023-12-05T12:00:00.000Z","183"
"2023-12-05T12:00:00.000Z","2023-12-05T12:15:00.000Z","171"
"2023-12-05T12:15:00.000Z","2023-12-05T12:30:00.000Z","183"
"2023-12-05T12:30:00.000Z","2023-12-05T12:45:00.000Z","170"
"2023-12-05T12:45:00.000Z","2023-12-05T13:00:00.000Z","150"
"2023-12-05T13:00:00.000Z","2023-12-05T13:15:00.000Z","142"
"2023-12-05T13:15:00.000Z","2023-12-05T13:30:00.000Z","142"
"2023-12-05T13:30:00.000Z","2023-12-05T13:45:00.000Z","154"
"2023-12-05T13:45:00.000Z","2023-12-05T14:00:00.000Z","148"
"2023-12-05T14:00:00.000Z","2023-12-05T14:15:00.000Z","154"
"2023-12-05T14:15:00.000Z","2023-12-05T14:30:00.000Z","163"
"2023-12-05T14:30:00.000Z","2023-12-05T14:45:00.000Z","182"
"2023-12-05T14:45:00.000Z","2023-12-05T15:00:00.000Z","195"
"2023-12-05T15:00:00.000Z","2023-12-05T15:15:00.000Z","216"
"2023-12-05T15:15:00.000Z","2023-12-05T15:30:00.000Z","228"
"2023-12-05T15:30:00.000Z","2023-12-05T15:45:00.000Z","228"
"2023-12-05T15:45:00.000Z","2023-12-05T16:00:00.000Z","245"
"2023-12-05T16:00:00.000Z","2023-12-05T16:15:00.000Z","244"
"2023-12-05T16:15:00.000Z","2023-12-05T16:30:00.000Z","250"
"2023-12-05T16:30:00.000Z","2023-12-05T16:45:00.000Z","271"
"2023-12-05T16:45:00.000Z","2023-12-05T17:00:00.000Z","274"
"2023-12-05T17:00:00.000Z","2023-12-05T17:15:00.000Z","281"
"2023-12-05T17:15:00.000Z","2023-12-05T17:30:00.000Z","274"
"2023-12-05T17:30:00.000Z","2023-12-05T17:45:00.000Z","272"
"2023-12-05T17:45:00.000Z","2023-12-05T18:00:00.000Z","258"
"2023-12-05T18:00:00.000Z","2023-12-05T18:15:00.000Z","258"
"2023-12-05T18:15:00.000Z","2023-12-05T18:30:00.000Z","250"
"2023-12-05T18:30:00.000Z","2023-12-05T18:45:00.000Z","250"
"2023-12-05T18:45:00.000Z","2023-12-05T19:00:00.000Z","262"
"2023-12-05T19:00:00.000Z","2023-12-05T19:15:00.000Z","263"
"2023-12-05T19:15:00.000Z","2023-12-05T19:30:00.000Z","254"
"2023-12-05T19:30:00.000Z","2023-12-05T19:45:00.000Z","248"
"2023-12-05T19:45:00.000Z","2023-12-05T20:00:00.000Z","248"
"2023-12-05T20:00:00.000Z","2023-12-05T20:15:00.000Z","221"
"2023-12-05T20:15:00.000Z","2023-12-05T20:30:00.000Z","209"
"2023-12-05T20:30:00.000Z","2023-12-05T20:45:00.000Z","201"
"2023-12-05T20:45:00.000Z","2023-12-05T21:00:00.000Z","213"
"2023-12-05T21:00:00.000Z","2023-12-05T21:15:00.000Z","215"
"2023-12-05T21:15:00.000Z","2023-12-05T21:30:00.000Z","228"
"2023-12-05T21:30:00.000Z","2023-12-05T21:45:00.000Z","215"
"2023-12-05T21:45:00.000Z","2023-12-05T22:00:00.000Z","221"
"2023-12-05T22:00:00.000Z","2023-12-05T22:15:00.000Z","209"
"2023-12-05T22:15:00.000Z","2023-12-05T22:30:00.000Z","215"
"2023-12-05T22:30:00.000Z","2023-12-05T22:45:00.000Z","221"
"2023-12-05T22:45:00.000Z","2023-12-05T23:00:00.000Z","209"
"2023-12-05T23:00:00.000Z","2023-12-05T23:15:00.000Z","210"
"2023-12-05T23:15:00.000Z","2023-12-05T23:30:00.000Z","204"
"2023-12-05T23:30:00.000Z","2023-12-05T23:45:00.000Z","211"
"2023-12-05T23:45:00.000Z","2023-12-06T00:00:00.000Z","197"
"2023-12-06T00:00:00.000Z","2023-12-06T00:15:00.000Z","183"
"2023-12-06T00:15:00.000Z","2023-12-06T00:30:00.000Z","187"
"2023-12-06T00:30:00.000Z","2023-12-06T00:45:00.000Z","194"
"2023-12-06T00:45:00.000Z","2023-12-06T01:00:00.000Z","200"
"2023-12-06T01:00:00.000Z","2023-12-06T01:15:00.000Z","215"
"2023-12-06T01:15:00.000Z","2023-12-06T01:30:00.000Z","233"
"2023-12-06T01:30:00.000Z","2023-12-06T01:45:00.000Z","226"
"2023-12-06T01:45:00.000Z","2023-12-06T02:00:00.000Z","220"
"2023-12-06T02:00:00.000Z","2023-12-06T02:15:00.000Z","227"
"2023-12-06T02:15:00.000Z","2023-12-06T02:30:00.000Z","252"
"2023-12-06T02:30:00.000Z","2023-12-06T02:45:00.000Z","260"
"2023-12-06T02:45:00.000Z","2023-12-06T03:00:00.000Z","298"
"2023-12-06T03:00:00.000Z","2023-12-06T03:15:00.000Z","325"
"2023-12-06T03:15:00.000Z","2023-12-06T03:30:00.000Z","344"
"2023-12-06T03:30:00.000Z","2023-12-06T03:45:00.000Z","351"
"2023-12-06T03:45:00.000Z","2023-12-06T04:00:00.000Z","355"
"2023-12-06T04:00:00.000Z","2023-12-06T04:15:00.000Z","355"
"2023-12-06T04:15:00.000Z","2023-12-06T04:30:00.000Z","369"
"2023-12-06T04:30:00.000Z","2023-12-06T04:45:00.000Z","356"
"2023-12-06T04:45:00.000Z","2023-12-06T05:00:00.000Z","349"
"2023-12-06T05:00:00.000Z","2023-12-06T05:15:00.000Z","350"
"2023-12-06T05:15:00.000Z","2023-12-06T05:30:00.000Z","350"
"2023-12-06T05:30:00.000Z","2023-12-06T05:45:00.000Z","333"
"2023-12-06T05:45:00.000Z","2023-12-06T06:00:00.000Z","325"
"2023-12-06T06:00:00.000Z","2023-12-06T06:15:00.000Z","353"
"2023-12-06T06:15:00.000Z","2023-12-06T06:30:00.000Z","367"
"2023-12-06T06:30:00.000Z","2023-12-06T06:45:00.000Z","358"
"2023-12-06T06:45:00.000Z","2023-12-06T07:00:00.000Z","344"
"2023-12-06T07:00:00.000Z","2023-12-06T07:15:00.000Z","350"
"2023-12-06T07:15:00.000Z","2023-12-06T07:30:00.000Z","355"
"2023-12-06T07:30:00.000Z","2023-12-06T07:45:00.000Z","355"
"2023-12-06T07:45:00.000Z","2023-12-06T08:00:00.000Z","349"
"2023-12-06T08:00:00.000Z","2023-12-06T08:15:00.000Z","381"
"2023-12-06T08:15:00.000Z","2023-12-06T08:30:00.000Z","400"
"2023-12-06T08:30:00.000Z","2023-12-06T08:45:00.000Z","435"
"2023-12-06T08:45:00.000Z","2023-12-06T09:00:00.000Z","447"
"2023-12-06T09:00:00.000Z","2023-12-06T09:15:00.000Z","455"
"2023-12-06T09:15:00.000Z","2023-12-06T09:30:00.000Z","451"
"2023-12-06T09:30:00.000Z","2023-12-06T09:45:00.000Z","453"
"2023-12-06T09:45:00.000Z","2023-12-06T10:00:00.000Z","451"
"2023-12-06T10:00:00.000Z","2023-12-06T10:15:00.000Z","453"
"2023-12-06T10:15:00.000Z","2023-12-06T10:30:00.000Z","480"
"2023-12-06T10:30:00.000Z","2023-12-06T10:45:00.000Z","481"
"2023-12-06T10:45:00.000Z","2023-12-06T11:00:00.000Z","504"
"2023-12-06T11:00:00.000Z","2023-12-06T11:15:00.000Z","544"
"2023-12-06T11:15:00.000Z","2023-12-06T11:30:00.000Z","576"
"2023-12-06T11:30:00.000Z","2023-12-06T11:45:00.000Z","556"
"2023-12-06T11:45:00.000Z","2023-12-06T12:00:00.000Z","544"
"2023-12-06T12:00:00.000Z","2023-12-06T12:15:00.000Z","527"
"2023-12-06T12:15:00.000Z","2023-12-06T12:30:00.000Z","526"
"2023-12-06T12:30:00.000Z","2023-12-06T12:45:00.000Z","507"
"2023-12-06T12:45:00.000Z","2023-12-06T13:00:00.000Z","491"
"2023-12-06T13:00:00.000Z","2023-12-06T13:15:00.000Z","490"
"2023-12-06T13:15:00.000Z","2023-12-06T13:30:00.000Z","475"
"2023-12-06T13:30:00.000Z","2023-12-06T13:45:00.000Z","468"
"2023-12-06T13:45:00.000Z","2023-12-06T14:00:00.000Z","455"
"2023-12-06T14:00:00.000Z","2023-12-06T14:15:00.000Z","461"
"2023-12-06T14:15:00.000Z","2023-12-06T14:30:00.000Z","475"
"2023-12-06T14:30:00.000Z","2023-12-06T14:45:00.000Z","493"
"2023-12-06T14:45:00.000Z","2023-12-06T15:00:00.000Z","496"
"2023-12-06T15:00:00.000Z","2023-12-06T15:15:00.000Z","503"
"2023-12-06T15:15:00.000Z","2023-12-06T15:30:00.000Z","523"
"2023-12-06T15:30:00.000Z","2023-12-06T15:45:00.000Z","545"
"2023-12-06T15:45:00.000Z","2023-12-06T16:00:00.000Z","558"
"2023-12-06T16:00:00.000Z","2023-12-06T16:15:00.000Z","528"
"2023-12-06T16:15:00.000Z","2023-12-06T16:30:00.000Z","506"
"2023-12-06T16:30:00.000Z","2023-12-06T16:45:00.000Z","518"
"2023-12-06T16:45:00.000Z","2023-12-06T17:00:00.000Z","505"
"2023-12-06T17:00:00.000Z","2023-12-06T17:15:00.000Z","505"
"2023-12-06T17:15:00.000Z","2023-12-06T17:30:00.000Z","519"
"2023-12-06T17:30:00.000Z","2023-12-06T17:45:00.000Z","550"
"2023-12-06T17:45:00.000Z","2023-12-06T18:00:00.000Z","586"
"2023-12-06T18:00:00.000Z","2023-12-06T18:15:00.000Z","607"
"2023-12-06T18:15:00.000Z","2023-12-06T18:30:00.000Z","636"
"2023-12-06T18:30:00.000Z","2023-12-06T18:45:00.000Z","682"
"2023-12-06T18:45:00.000Z","2023-12-06T19:00:00.000Z","739"
"2023-12-06T19:00:00.000Z","2023-12-06T19:15:00.000Z","770"
"2023-12-06T19:15:00.000Z","2023-12-06T19:30:00.000Z","845"
"2023-12-06T19:30:00.000Z","2023-12-06T19:45:00.000Z","897"
"2023-12-06T19:45:00.000Z","2023-12-06T20:00:00.000Z","927"
"2023-12-06T20:00:00.000Z","2023-12-06T20:15:00.000Z","966"
"2023-12-06T20:15:00.000Z","2023-12-06T20:30:00.000Z","966"
"2023-12-06T20:30:00.000Z","2023-12-06T20:45:00.000Z","995"
"2023-12-06T20:45:00.000Z","2023-12-06T21:00:00.000Z","1006"
"2023-12-06T21:00:00.000Z","2023-12-06T21:15:00.000Z","986"
"2023-12-06T21:15:00.000Z","2023-12-06T21:30:00.000Z","962"
"2023-12-06T21:30:00.000Z","2023-12-06T21:45:00.000Z","940"
"2023-12-06T21:45:00.000Z","2023-12-06T22:00:00.000Z","936"
"2023-12-06T22:00:00.000Z","2023-12-06T22:15:00.000Z","947"
"2023-12-06T22:15:00.000Z","2023-12-06T22:30:00.000Z","948"
"2023-12-06T22:30:00.000Z","2023-12-06T22:45:00.000Z","977"
"2023-12-06T22:45:00.000Z","2023-12-06T23:00:00.000Z","977"
"2023-12-06T23:00:00.000Z","2023-12-06T23:15:00.000Z","974"
"2023-12-06T23:15:00.000Z","2023-12-06T23:30:00.000Z","982"
"2023-12-06T23:30:00.000Z","2023-12-06T23:45:00.000Z","981"
"2023-12-06T23:45:00.000Z","2023-12-07T00:00:00.000Z","1008"
"2023-12-07T00:00:00.000Z","2023-12-07T00:15:00.000Z","1010"
"2023-12-07T00:15:00.000Z","2023-12-07T00:30:00.000Z","1025"
"2023-12-07T00:30:00.000Z","2023-12-07T00:45:00.000Z","1081"
"2023-12-07T00:45:00.000Z","2023-12-07T01:00:00.000Z","1111"
"2023-12-07T01:00:00.000Z","2023-12-07T01:15:00.000Z","1142"
"2023-12-07T01:15:00.000Z","2023-12-07T01:30:00.000Z","1178"
"2023-12-07T01:30:00.000Z","2023-12-07T01:45:00.000Z","1173"
"2023-12-07T01:45:00.000Z","2023-12-07T02:00:00.000Z","1217"
"2023-12-07T02:00:00.000Z","2023-12-07T02:15:00.000Z","1285"
"2023-12-07T02:15:00.000Z","2023-12-07T02:30:00.000Z","1339"
"2023-12-07T02:30:00.000Z","2023-12-07T02:45:00.000Z","1388"
"2023-12-07T02:45:00.000Z","2023-12-07T03:00:00.000Z","1464"
"2023-12-07T03:00:00.000Z","2023-12-07T03:15:00.000Z","1516"
"2023-12-07T03:15:00.000Z","2023-12-07T03:30:00.000Z","1582"
"2023-12-07T03:30:00.000Z","2023-12-07T03:45:00.000Z","1624"
"2023-12-07T03:45:00.000Z","2023-12-07T04:00:00.000Z","1625"
"2023-12-07T04:00:00.000Z","2023-12-07T04:15:00.000Z","1681"
"2023-12-07T04:15:00.000Z","2023-12-07T04:30:00.000Z","1751"
"2023-12-07T04:30:00.000Z","2023-12-07T04:45:00.000Z","1773"
"2023-12-07T04:45:00.000Z","2023-12-07T05:00:00.000Z","1819"
"2023-12-07T05:00:00.000Z","2023-12-07T05:15:00.000Z","1859"
"2023-12-07T05:15:00.000Z","2023-12-07T05:30:00.000Z","1904"
"2023-12-07T05:30:00.000Z","2023-12-07T05:45:00.000Z","1905"
"2023-12-07T05:45:00.000Z","2023-12-07T06:00:00.000Z","1965"
"2023-12-07T06:00:00.000Z","2023-12-07T06:15:00.000Z","1976"
"2023-12-07T06:15:00.000Z","2023-12-07T06:30:00.000Z","2029"
"2023-12-07T06:30:00.000Z","2023-12-07T06:45:00.000Z","2090"
"2023-12-07T06:45:00.000Z","2023-12-07T07:00:00.000Z","2150"
"2023-12-07T07:00:00.000Z","2023-12-07T07:15:00.000Z","2232"
"2023-12-07T07:15:00.000Z","2023-12-07T07:30:00.000Z","2297"
"2023-12-07T07:30:00.000Z","2023-12-07T07:45:00.000Z","2305"
"2023-12-07T07:45:00.000Z","2023-12-07T08:00:00.000Z","2309"
"2023-12-07T08:00:00.000Z","2023-12-07T08:15:00.000Z","2305"
"2023-12-07T08:15:00.000Z","2023-12-07T08:30:00.000Z","2346"
"2023-12-07T08:30:00.000Z","2023-12-07T08:45:00.000Z","2376"
"2023-12-07T08:45:00.000Z","2023-12-07T09:00:00.000Z","2475"
"2023-12-07T09:00:00.000Z","2023-12-07T09:15:00.000Z","2555"
"2023-12-07T09:15:00.000Z","2023-12-07T09:30:00.000Z","2542"
"2023-12-07T09:30:00.000Z","2023-12-07T09:45:00.000Z","2509"
"2023-12-07T09:45:00.000Z","2023-12-07T10:00:00.000Z","2509"
"2023-12-07T10:00:00.000Z","2023-12-07T10:15:00.000Z","2504"
"2023-12-07T10:15:00.000Z","2023-12-07T10:30:00.000Z","2468"
"2023-12-07T10:30:00.000Z","2023-12-07T10:45:00.000Z","2481"
"2023-12-07T10:45:00.000Z","2023-12-07T11:00:00.000Z","2495"
"2023-12-07T11:00:00.000Z","2023-12-07T11:15:00.000Z","2497"
"2023-12-07T11:15:00.000Z","2023-12-07T11:30:00.000Z","2458"
"2023-12-07T11:30:00.000Z","2023-12-07T11:45:00.000Z","2416"
"2023-12-07T11:45:00.000Z","2023-12-07T12:00:00.000Z","2468"
"2023-12-07T12:00:00.000Z","2023-12-07T12:15:00.000Z","2483"
"2023-12-07T12:15:00.000Z","2023-12-07T12:30:00.000Z","2487"
"2023-12-07T12:30:00.000Z","2023-12-07T12:45:00.000Z","2575"
"2023-12-07T12:45:00.000Z","2023-12-07T13:00:00.000Z","2623"
"2023-12-07T13:00:00.000Z","2023-12-07T13:15:00.000Z","2661"
"2023-12-07T13:15:00.000Z","2023-12-07T13:30:00.000Z","2731"
"2023-12-07T13:30:00.000Z","2023-12-07T13:45:00.000Z","2745"
"2023-12-07T13:45:00.000Z","2023-12-07T14:00:00.000Z","2769"
"2023-12-07T14:00:00.000Z","2023-12-07T14:15:00.000Z","2758"
"2023-12-07T14:15:00.000Z","2023-12-07T14:30:00.000Z","2676"
"2023-12-07T14:30:00.000Z","2023-12-07T14:45:00.000Z","2641"
"2023-12-07T14:45:00.000Z","2023-12-07T15:00:00.000Z","2584"
"2023-12-07T15:00:00.000Z","2023-12-07T15:15:00.000Z","2568"
"2023-12-07T15:15:00.000Z","2023-12-07T15:30:00.000Z","2494"
"2023-12-07T15:30:00.000Z","2023-12-07T15:45:00.000Z","2387"
"2023-12-07T15:45:00.000Z","2023-12-07T16:00:00.000Z","2416"
"2023-12-07T16:00:00.000Z","2023-12-07T16:15:00.000Z","2461"
"2023-12-07T16:15:00.000Z","2023-12-07T16:30:00.000Z","2529"
"2023-12-07T16:30:00.000Z","2023-12-07T16:45:00.000Z","2504"
"2023-12-07T16:45:00.000Z","2023-12-07T17:00:00.000Z","2568"
"2023-12-07T17:00:00.000Z","2023-12-07T17:15:00.000Z","2610"
"2023-12-07T17:15:00.000Z","2023-12-07T17:30:00.000Z","2608"
"2023-12-07T17:30:00.000Z","2023-12-07T17:45:00.000Z","2655"
"2023-12-07T17:45:00.000Z","2023-12-07T18:00:00.000Z","2688"
"2023-12-07T18:00:00.000Z","2023-12-07T18:15:00.000Z","2767"
"2023-12-07T18:15:00.000Z","2023-12-07T18:30:00.000Z","2816"
"2023-12-07T18:30:00.000Z","2023-12-07T18:45:00.000Z","2910"
"2023-12-07T18:45:00.000Z","2023-12-07T19:00:00.000Z","2870"
"2023-12-07T19:00:00.000Z","2023-12-07T19:15:00.000Z","2857"
"2023-12-07T19:15:00.000Z","2023-12-07T19:30:00.000Z","2855"
"2023-12-07T19:30:00.000Z","2023-12-07T19:45:00.000Z","2832"
"2023-12-07T19:45:00.000Z","2023-12-07T20:00:00.000Z","2867"
"2023-12-07T20:00:00.000Z","2023-12-07T20:15:00.000Z","2886"
"2023-12-07T20:15:00.000Z","2023-12-07T20:30:00.000Z","2831"
"2023-12-07T20:30:00.000Z","2023-12-07T20:45:00.000Z","2779"
"2023-12-07T20:45:00.000Z","2023-12-07T21:00:00.000Z","2706"
"2023-12-07T21:00:00.000Z","2023-12-07T21:15:00.000Z","2691"
"2023-12-07T21:15:00.000Z","2023-12-07T21:30:00.000Z","2629"
"2023-12-07T21:30:00.000Z","2023-12-07T21:45:00.000Z","2624"
"2023-12-07T21:45:00.000Z","2023-12-07T22:00:00.000Z","2660"
"2023-12-07T22:00:00.000Z","2023-12-07T22:15:00.000Z","2680"
"2023-12-07T22:15:00.000Z","2023-12-07T22:30:00.000Z","2751"
"2023-12-07T22:30:00.000Z","2023-12-07T22:45:00.000Z","2772"
"2023-12-07T22:45:00.000Z","2023-12-07T23:00:00.000Z","2765"
"2023-12-07T23:00:00.000Z","2023-12-07T23:15:00.000Z","2691"
"2023-12-07T23:15:00.000Z","2023-12-07T23:30:00.000Z","2731"
"2023-12-07T23:30:00.000Z","2023-12-07T23:45:00.000Z","2732"
"2023-12-07T23:45:00.000Z","2023-12-08T00:00:00.000Z","2759"
"2023-12-08T00:00:00.000Z","2023-12-08T00:15:00.000Z","2763"
"2023-12-08T00:15:00.000Z","2023-12-08T00:30:00.000Z","2753"
"2023-12-08T00:30:00.000Z","2023-12-08T00:45:00.000Z","2825"
"2023-12-08T00:45:00.000Z","2023-12-08T01:00:00.000Z","2870"
"2023-12-08T01:00:00.000Z","2023-12-08T01:15:00.000Z","2983"
"2023-12-08T01:15:00.000Z","2023-12-08T01:30:00.000Z","2987"
"2023-12-08T01:30:00.000Z","2023-12-08T01:45:00.000Z","3054"
"2023-12-08T01:45:00.000Z","2023-12-08T02:00:00.000Z","3124"
"2023-12-08T02:00:00.000Z","2023-12-08T02:15:00.000Z","3167"
"2023-12-08T02:15:00.000Z","2023-12-08T02:30:00.000Z","3200"
"2023-12-08T02:30:00.000Z","2023-12-08T02:45:00.000Z","3178"
"2023-12-08T02:45:00.000Z","2023-12-08T03:00:00.000Z","3221"
"2023-12-08T03:00:00.000Z","2023-12-08T03:15:00.000Z","3218"
"2023-12-08T03:15:00.000Z","2023-12-08T03:30:00.000Z","3157"
"2023-12-08T03:30:00.000Z","2023-12-08T03:45:00.000Z","3123"
"2023-12-08T03:45:00.000Z","2023-12-08T04:00:00.000Z","3142"
"2023-12-08T04:00:00.000Z","2023-12-08T04:15:00.000Z","3138"
"2023-12-08T04:15:00.000Z","2023-12-08T04:30:00.000Z","3152"
"2023-12-08T04:30:00.000Z","2023-12-08T04:45:00.000Z","3196"
"2023-12-08T04:45:00.000Z","2023-12-08T05:00:00.000Z","3229"
"2023-12-08T05:00:00.000Z","2023-12-08T05:15:00.000Z","3252"
"2023-12-08T05:15:00.000Z","2023-12-08T05:30:00.000Z","3245"
"2023-12-08T05:30:00.000Z","2023-12-08T05:45:00.000Z","3277"
"2023-12-08T05:45:00.000Z","2023-12-08T06:00:00.000Z","3259"
"2023-12-08T06:00:00.000Z","2023-12-08T06:15:00.000Z","3251"
"2023-12-08T06:15:00.000Z","2023-12-08T06:30:00.000Z","3236"
"2023-12-08T06:30:00.000Z","2023-12-08T06:45:00.000Z","3200"
"2023-12-08T06:45:00.000Z","2023-12-08T07:00:00.000Z","3151"
"2023-12-08T07:00:00.000Z","2023-12-08T07:15:00.000Z","3104"
"2023-12-08T07:15:00.000Z","2023-12-08T07:30:00.000Z","3179"
"2023-12-08T07:30:00.000Z","2023-12-08T07:45:00.000Z","3162"
"2023-12-08T07:45:00.000Z","2023-12-08T08:00:00.000Z","3130"
"2023-12-08T08:00:00.000Z","2023-12-08T08:15:00.000Z","3115"
"2023-12-08T08:15:00.000Z","2023-12-08T08:30:00.000Z","3122"
"2023-12-08T08:30:00.000Z","2023-12-08T08:45:00.000Z","3111"
"2023-12-08T08:45:00.000Z","2023-12-08T09:00:00.000Z","3074"
"2023-12-08T09:00:00.000Z","2023-12-08T09:15:00.000Z","3137"
"2023-12-08T09:15:00.000Z","2023-12-08T09:30:00.000Z","3156"
"2023-12-08T09:30:00.000Z","2023-12-08T09:45:00.000Z","3089"
"2023-12-08T09:45:00.000Z","2023-12-08T10:00:00.000Z","2974"
"2023-12-08T10:00:00.000Z","2023-12-08T10:15:00.000Z","2863"
"2023-12-08T10:15:00.000Z","2023-12-08T10:30:00.000Z","2848"
"2023-12-08T10:30:00.000Z","2023-12-08T10:45:00.000Z","2866"
"2023-12-08T10:45:00.000Z","2023-12-08T11:00:00.000Z","2886"
"2023-12-08T11:00:00.000Z","2023-12-08T11:15:00.000Z","2897"
"2023-12-08T11:15:00.000Z","2023-12-08T11:30:00.000Z","2888"
"2023-12-08T11:30:00.000Z","2023-12-08T11:45:00.000Z","2911"
"2023-12-08T11:45:00.000Z","2023-12-08T12:00:00.000Z","2828"
"2023-12-08T12:00:00.000Z","2023-12-08T12:15:00.000Z","2780"
"2023-12-08T12:15:00.000Z","2023-12-08T12:30:00.000Z","2822"
"2023-12-08T12:30:00.000Z","2023-12-08T12:45:00.000Z","2920"
