"Start time UTC","End time UTC","Solar power generation forecast - updated every 15 minutes"
"2023-12-04T15:45:00.000Z","2023-12-04T16:00:00.000Z","0"
"2023-12-04T16:00:00.000Z","2023-12-04T16:15:00.000Z","0"
"2023-12-04T16:15:00.000Z","2023-12-04T16:30:00.000Z","0"
"2023-12-04T16:30:00.000Z","2023-12-04T16:45:00.000Z","0"
"2023-12-04T16:45:00.000Z","2023-12-04T17:00:00.000Z","0"
"2023-12-04T17:00:00.000Z","2023-12-04T17:15:00.000Z","0"
"2023-12-04T17:15:00.000Z","2023-12-04T17:30:00.000Z","0"
"2023-12-04T17:30:00.000Z","2023-12-04T17:45:00.000Z","0"
"2023-12-04T17:45:00.000Z","2023-12-04T18:00:00.000Z","0"
"2023-12-04T18:00:00.000Z","2023-12-04T18:15:00.000Z","0"
"2023-12-04T18:15:00.000Z","2023-12-04T18:30:00.000Z","0"
"2023-12-04T18:30:00.000Z","2023-12-04T18:45:00.000Z","0"
"2023-12-04T18:45:00.000Z","2023-12-04T19:00:00.000Z","0"
"2023-12-04T19:00:00.000Z","2023-12-04T19:15:00.000Z","0"
"2023-12-04T19:15:00.000Z","2023-12-04T19:30:00.000Z","0"
"2023-12-04T19:30:00.000Z","2023-12-04T19:45:00.000Z","0"
"2023-12-04T19:45:00.000Z","2023-12-04T20:00:00.000Z","0"
"2023-12-04T20:00:00.000Z","2023-12-04T20:15:00.000Z","0"
"2023-12-04T20:15:00.000Z","2023-12-04T20:30:00.000Z","0"
"2023-12-04T20:30:00.000Z","2023-12-04T20:45:00.000Z","0"
"2023-12-04T20:45:00.000Z","2023-12-04T21:00:00.000Z","0"
"2023-12-04T21:00:00.000Z","2023-12-04T21:15:00.000Z","0"
"2023-12-04T21:15:00.000Z","2023-12-04T21:30:00.000Z","0"
"2023-12-04T21:30:00.000Z","2023-12-04T21:45:00.000Z","0"
"2023-12-04T21:45:00.000Z","2023-12-04T22:00:00.000Z","0"
"2023-12-04T22:00:00.000Z","2023-12-04T22:15:00.000Z","0"
"2023-12-04T22:15:00.000Z","2023-12-04T22:30:00.000Z","0"
"2023-12-04T22:30:00.000Z","2023-12-04T22:45:00.000Z","0"
"2023-12-04T22:45:00.000Z","2023-12-04T23:00:00.000Z","0"
"2023-12-04T23:00:00.000Z","2023-12-04T23:15:00.000Z","0"
"2023-12-04T23:15:00.000Z","2023-12-04T23:30:00.000Z","0"
"2023-12-04T23:30:00.000Z","2023-12-04T23:45:00.000Z","0"
"2023-12-04T23:45:00.000Z","2023-12-05T00:00:00.000Z","0"
"2023-12-05T00:00:00.000Z","2023-12-05T00:15:00.000Z","0"
"2023-12-05T00:15:00.000Z","2023-12-05T00:30:00.000Z","0"
"2023-12-05T00:30:00.000Z","2023-12-05T00:45:00.000Z","0"
"2023-12-05T00:45:00.000Z","2023-12-05T01:00:00.000Z","0"
"2023-12-05T01:00:00.000Z","2023-12-05T01:15:00.000Z","0"
"2023-12-05T01:15:00.000Z","2023-12-05T01:30:00.000Z","0"
"2023-12-05T01:30:00.000Z","2023-12-05T01:45:00.000Z","0"
"2023-12-05T01:45:00.000Z","2023-12-05T02:00:00.000Z","0"
"2023-12-05T02:00:00.000Z","2023-12-05T02:15:00.000Z","0"
"2023-12-05T02:15:00.000Z","2023-12-05T02:30:00.000Z","0"
"2023-12-05T02:30:00.000Z","2023-12-05T02:45:00.000Z","0"
"2023-12-05T02:45:00.000Z","2023-12-05T03:00:00.000Z","0"
"2023-12-05T03:00:00.000Z","2023-12-05T03:15:00.000Z","0"
"2023-12-05T03:15:00.000Z","2023-12-05T03:30:00.000Z","0"
"2023-12-05T03:30:00.000Z","2023-12-05T03:45:00.000Z","0"
"2023-12-05T03:45:00.000Z","2023-12-05T04:00:00.000Z","0"
"2023-12-05T04:00:00.000Z","2023-12-05T04:15:00.000Z","0"
"2023-12-05T04:15:00.000Z","2023-12-05T04:30:00.000Z","0"
"2023-12-05T04:30:00.000Z","2023-12-05T04:45:00.000Z","0"
"2023-12-05T04:45:00.000Z","2023-12-05T05:00:00.000Z","0"
"2023-12-05T05:00:00.000Z","2023-12-05T05:15:00.000Z","0"
"2023-12-05T05:15:00.000Z","2023-12-05T05:30:00.000Z","0"
"2023-12-05T05:30:00.000Z","2023-12-05T05:45:00.000Z","0"
"2023-12-05T05:45:00.000Z","2023-12-05T06:00:00.000Z","0"
"2023-12-05T06:00:00.000Z","2023-12-05T06:15:00.000Z","0"
"2023-12-05T06:15:00.000Z","2023-12-05T06:30:00.000Z","0"
"2023-12-05T06:30:00.000Z","2023-12-05T06:45:00.000Z","0"
"2023-12-05T06:45:00.000Z","2023-12-05T07:00:00.000Z","0.2"
"2023-12-05T07:00:00.000Z","2023-12-05T07:15:00.000Z","0"
"2023-12-05T07:15:00.000Z","2023-12-05T07:30:00.000Z","0"
"2023-12-05T07:30:00.000Z","2023-12-05T07:45:00.000Z","0"
"2023-12-05T07:45:00.000Z","2023-12-05T08:00:00.000Z","0.3"
"2023-12-05T08:00:00.000Z","2023-12-05T08:15:00.000Z","1.1"
"2023-12-05T08:15:00.000Z","2023-12-05T08:30:00.000Z","4.3"
"2023-12-05T08:30:00.000Z","2023-12-05T08:45:00.000Z","4.7"
"2023-12-05T08:45:00.000Z","2023-12-05T09:00:00.000Z","5.4"
"2023-12-05T09:00:00.000Z","2023-12-05T09:15:00.000Z","10.5"
"2023-12-05T09:15:00.000Z","2023-12-05T09:30:00.000Z","27.2"
"2023-12-05T09:30:00.000Z","2023-12-05T09:45:00.000Z","27.1"
"2023-12-05T09:45:00.000Z","2023-12-05T10:00:00.000Z","27"
"2023-12-05T10:00:00.000Z","2023-12-05T10:15:00.000Z","27.5"
"2023-12-05T10:15:00.000Z","2023-12-05T10:30:00.000Z","39.9"
"2023-12-05T10:30:00.000Z","2023-12-05T10:45:00.000Z","39.4"
"2023-12-05T10:45:00.000Z","2023-12-05T11:00:00.000Z","38.2"
"2023-12-05T11:00:00.000Z","2023-12-05T11:15:00.000Z","37.1"
"2023-12-05T11:15:00.000Z","2023-12-05T11:30:00.000Z","35.4"
"2023-12-05T11:30:00.000Z","2023-12-05T11:45:00.000Z","33.8"
"2023-12-05T11:45:00.000Z","2023-12-05T12:00:00.000Z","31.2"
"2023-12-05T12:00:00.000Z","2023-12-05T12:15:00.000Z","24.6"
"2023-12-05T12:15:00.000Z","2023-12-05T12:30:00.000Z","5.1"
"2023-12-05T12:30:00.000Z","2023-12-05T12:45:00.000Z","4.9"
"2023-12-05T12:45:00.000Z","2023-12-05T13:00:00.000Z","4.4"
"2023-12-05T13:00:00.000Z","2023-12-05T13:15:00.000Z","3.3"
"2023-12-05T13:15:00.000Z","2023-12-05T13:30:00.000Z","0"
"2023-12-05T13:30:00.000Z","2023-12-05T13:45:00.000Z","0"
"2023-12-05T13:45:00.000Z","2023-12-05T14:00:00.000Z","0"
"2023-12-05T14:00:00.000Z","2023-12-05T14:15:00.000Z","0"
"2023-12-05T14:15:00.000Z","2023-12-05T14:30:00.000Z","0"
"2023-12-05T14:30:00.000Z","2023-12-05T14:45:00.000Z","0"
"2023-12-05T14:45:00.000Z","2023-12-05T15:00:00.000Z","0"
"2023-12-05T15:00:00.000Z","2023-12-05T15:15:00.000Z","0"
"2023-12-05T15:15:00.000Z","2023-12-05T15:30:00.000Z","0"
"2023-12-05T15:30:00.000Z","2023-12-05T15:45:00.000Z","0"
"2023-12-05T15:45:00.000Z","2023-12-05T16:00:00.000Z","0"
"2023-12-05T16:00:00.000Z","2023-12-05T16:15:00.000Z","0"
"2023-12-05T16:15:00.000Z","2023-12-05T16:30:00.000Z","0"
"2023-12-05T16:30:00.000Z","2023-12-05T16:45:00.000Z","0"
"2023-12-05T16:45:00.000Z","2023-12-05T17:00:00.000Z","0"
"2023-12-05T17:00:00.000Z","2023-12-05T17:15:00.000Z","0"
"2023-12-05T17:15:00.000Z","2023-12-05T17:30:00.000Z","0"
"2023-12-05T17:30:00.000Z","2023-12-05T17:45:00.000Z","0"
"2023-12-05T17:45:00.000Z","2023-12-05T18:00:00.000Z","0"
"2023-12-05T18:00:00.000Z","2023-12-05T18:15:00.000Z","0"
"2023-12-05T18:15:00.000Z","2023-12-05T18:30:00.000Z","0"
"2023-12-05T18:30:00.000Z","2023-12-05T18:45:00.000Z","0"
"2023-12-05T18:45:00.000Z","2023-12-05T19:00:00.000Z","0"
"2023-12-05T19:00:00.000Z","2023-12-05T19:15:00.000Z","0"
"2023-12-05T19:15:00.000Z","2023-12-05T19:30:00.000Z","0"
"2023-12-05T19:30:00.000Z","2023-12-05T19:45:00.000Z","0"
"2023-12-05T19:45:00.000Z","2023-12-05T20:00:00.000Z","0"
"2023-12-05T20:00:00.000Z","2023-12-05T20:15:00.000Z","0"
"2023-12-05T20:15:00.000Z","2023-12-05T20:30:00.000Z","0"
"2023-12-05T20:30:00.000Z","2023-12-05T20:45:00.000Z","0"
"2023-12-05T20:45:00.000Z","2023-12-05T21:00:00.000Z","0"
"2023-12-05T21:00:00.000Z","2023-12-05T21:15:00.000Z","0"
"2023-12-05T21:15:00.000Z","2023-12-05T21:30:00.000Z","0"
"2023-12-05T21:30:00.000Z","2023-12-05T21:45:00.000Z","0"
"2023-12-05T21:45:00.000Z","2023-12-05T22:00:00.000Z","0"
"2023-12-05T22:00:00.000Z","2023-12-05T22:15:00.000Z","0"
"2023-12-05T22:15:00.000Z","2023-12-05T22:30:00.000Z","0"
"2023-12-05T22:30:00.000Z","2023-12-05T22:45:00.000Z","0"
"2023-12-05T22:45:00.000Z","2023-12-05T23:00:00.000Z","0"
"2023-12-05T23:00:00.000Z","2023-12-05T23:15:00.000Z","0"
"2023-12-05T23:15:00.000Z","2023-12-05T23:30:00.000Z","0"
"2023-12-05T23:30:00.000Z","2023-12-05T23:45:00.000Z","0"
"2023-12-05T23:45:00.000Z","2023-12-06T00:00:00.000Z","0"
"2023-12-06T00:00:00.000Z","2023-12-06T00:15:00.000Z","0"
"2023-12-06T00:15:00.000Z","2023-12-06T00:30:00.000Z","0"
"2023-12-06T00:30:00.000Z","2023-12-06T00:45:00.000Z","0"
"2023-12-06T00:45:00.000Z","2023-12-06T01:00:00.000Z","0"
"2023-12-06T01:00:00.000Z","2023-12-06T01:15:00.000Z","0"
"2023-12-06T01:15:00.000Z","2023-12-06T01:30:00.000Z","0"
"2023-12-06T01:30:00.000Z","2023-12-06T01:45:00.000Z","0"
"2023-12-06T01:45:00.000Z","2023-12-06T02:00:00.000Z","0"
"2023-12-06T02:00:00.000Z","2023-12-06T02:15:00.000Z","0"
"2023-12-06T02:15:00.000Z","2023-12-06T02:30:00.000Z","0"
"2023-12-06T02:30:00.000Z","2023-12-06T02:45:00.000Z","0"
"2023-12-06T02:45:00.000Z","2023-12-06T03:00:00.000Z","0"
"2023-12-06T03:00:00.000Z","2023-12-06T03:15:00.000Z","0"
"2023-12-06T03:15:00.000Z","2023-12-06T03:30:00.000Z","0"
"2023-12-06T03:30:00.000Z","2023-12-06T03:45:00.000Z","0"
"2023-12-06T03:45:00.000Z","2023-12-06T04:00:00.000Z","0"
"2023-12-06T04:00:00.000Z","2023-12-06T04:15:00.000Z","0"
"2023-12-06T04:15:00.000Z","2023-12-06T04:30:00.000Z","0"
"2023-12-06T04:30:00.000Z","2023-12-06T04:45:00.000Z","0"
"2023-12-06T04:45:00.000Z","2023-12-06T05:00:00.000Z","0"
"2023-12-06T05:00:00.000Z","2023-12-06T05:15:00.000Z","0"
"2023-12-06T05:15:00.000Z","2023-12-06T05:30:00.000Z","0"
"2023-12-06T05:30:00.000Z","2023-12-06T05:45:00.000Z","0"
"2023-12-06T05:45:00.000Z","2023-12-06T06:00:00.000Z","0"
"2023-12-06T06:00:00.000Z","2023-12-06T06:15:00.000Z","0"
"2023-12-06T06:15:00.000Z","2023-12-06T06:30:00.000Z","0"
"2023-12-06T06:30:00.000Z","2023-12-06T06:45:00.000Z","0"
"2023-12-06T06:45:00.000Z","2023-12-06T07:00:00.000Z","0.2"
"2023-12-06T07:00:00.000Z","2023-12-06T07:15:00.000Z","0"
"2023-12-06T07:15:00.000Z","2023-12-06T07:30:00.000Z","0"
"2023-12-06T07:30:00.000Z","2023-12-06T07:45:00.000Z","0"
"2023-12-06T07:45:00.000Z","2023-12-06T08:00:00.000Z","0.4"
"2023-12-06T08:00:00.000Z","2023-12-06T08:15:00.000Z","0.9"
"2023-12-06T08:15:00.000Z","2023-12-06T08:30:00.000Z","3.3"
"2023-12-06T08:30:00.000Z","2023-12-06T08:45:00.000Z","4"
"2023-12-06T08:45:00.000Z","2023-12-06T09:00:00.000Z","5.1"
"2023-12-06T09:00:00.000Z","2023-12-06T09:15:00.000Z","12.4"
"2023-12-06T09:15:00.000Z","2023-12-06T09:30:00.000Z","35.6"
"2023-12-06T09:30:00.000Z","2023-12-06T09:45:00.000Z","35.7"
"2023-12-06T09:45:00.000Z","2023-12-06T10:00:00.000Z","35.7"
"2023-12-06T10:00:00.000Z","2023-12-06T10:15:00.000Z","37.1"
"2023-12-06T10:15:00.000Z","2023-12-06T10:30:00.000Z","40.5"
"2023-12-06T10:30:00.000Z","2023-12-06T10:45:00.000Z","39.7"
"2023-12-06T10:45:00.000Z","2023-12-06T11:00:00.000Z","38.2"
"2023-12-06T11:00:00.000Z","2023-12-06T11:15:00.000Z","36.1"
"2023-12-06T11:15:00.000Z","2023-12-06T11:30:00.000Z","30.1"
"2023-12-06T11:30:00.000Z","2023-12-06T11:45:00.000Z","28.7"
"2023-12-06T11:45:00.000Z","2023-12-06T12:00:00.000Z","26.5"
"2023-12-06T12:00:00.000Z","2023-12-06T12:15:00.000Z","20.9"
"2023-12-06T12:15:00.000Z","2023-12-06T12:30:00.000Z","2.9"
"2023-12-06T12:30:00.000Z","2023-12-06T12:45:00.000Z","2.8"
"2023-12-06T12:45:00.000Z","2023-12-06T13:00:00.000Z","2.5"
"2023-12-06T13:00:00.000Z","2023-12-06T13:15:00.000Z","1.9"
"2023-12-06T13:15:00.000Z","2023-12-06T13:30:00.000Z","0"
"2023-12-06T13:30:00.000Z","2023-12-06T13:45:00.000Z","0"
"2023-12-06T13:45:00.000Z","2023-12-06T14:00:00.000Z","0"
"2023-12-06T14:00:00.000Z","2023-12-06T14:15:00.000Z","0"
"2023-12-06T14:15:00.000Z","2023-12-06T14:30:00.000Z","0"
"2023-12-06T14:30:00.000Z","2023-12-06T14:45:00.000Z","0"
"2023-12-06T14:45:00.000Z","2023-12-06T15:00:00.000Z","0"
"2023-12-06T15:00:00.000Z","2023-12-06T15:15:00.000Z","0"
"2023-12-06T15:15:00.000Z","2023-12-06T15:30:00.000Z","0"
"2023-12-06T15:30:00.000Z","2023-12-06T15:45:00.000Z","0"
"2023-12-06T15:45:00.000Z","2023-12-06T16:00:00.000Z","0"
"2023-12-06T16:00:00.000Z","2023-12-06T16:15:00.000Z","0"
"2023-12-06T16:15:00.000Z","2023-12-06T16:30:00.000Z","0"
"2023-12-06T16:30:00.000Z","2023-12-06T16:45:00.000Z","0"
"2023-12-06T16:45:00.000Z","2023-12-06T17:00:00.000Z","0"
"2023-12-06T17:00:00.000Z","2023-12-06T17:15:00.000Z","0"
"2023-12-06T17:15:00.000Z","2023-12-06T17:30:00.000Z","0"
"2023-12-06T17:30:00.000Z","2023-12-06T17:45:00.000Z","0"
"2023-12-06T17:45:00.000Z","2023-12-06T18:00:00.000Z","0"
"2023-12-06T18:00:00.000Z","2023-12-06T18:15:00.000Z","0"
"2023-12-06T18:15:00.000Z","2023-12-06T18:30:00.000Z","0"
"2023-12-06T18:30:00.000Z","2023-12-06T18:45:00.000Z","0"
"2023-12-06T18:45:00.000Z","2023-12-06T19:00:00.000Z","0"
"2023-12-06T19:00:00.000Z","2023-12-06T19:15:00.000Z","0"
"2023-12-06T19:15:00.000Z","2023-12-06T19:30:00.000Z","0"
"2023-12-06T19:30:00.000Z","2023-12-06T19:45:00.000Z","0"
"2023-12-06T19:45:00.000Z","2023-12-06T20:00:00.000Z","0"
"2023-12-06T20:00:00.000Z","2023-12-06T20:15:00.000Z","0"
"2023-12-06T20:15:00.000Z","2023-12-06T20:30:00.000Z","0"
"2023-12-06T20:30:00.000Z","2023-12-06T20:45:00.000Z","0"
"2023-12-06T20:45:00.000Z","2023-12-06T21:00:00.000Z","0"
"2023-12-06T21:00:00.000Z","2023-12-06T21:15:00.000Z","0"
"2023-12-06T21:15:00.000Z","2023-12-06T21:30:00.000Z","0"
"2023-12-06T21:30:00.000Z","2023-12-06T21:45:00.000Z","0"
"2023-12-06T21:45:00.000Z","2023-12-06T22:00:00.000Z","0"
"2023-12-06T22:00:00.000Z","2023-12-06T22:15:00.000Z","0"
"2023-12-06T22:15:00.000Z","2023-12-06T22:30:00.000Z","0"
"2023-12-06T22:30:00.000Z","2023-12-06T22:45:00.000Z","0"
"2023-12-06T22:45:00.000Z","2023-12-06T23:00:00.000Z","0"
"2023-12-06T23:00:00.000Z","2023-12-06T23:15:00.000Z","0"
"2023-12-06T23:15:00.000Z","2023-12-06T23:30:00.000Z","0"
"2023-12-06T23:30:00.000Z","2023-12-06T23:45:00.000Z","0"
"2023-12-06T23:45:00.000Z","2023-12-07T00:00:00.000Z","0"
"2023-12-07T00:00:00.000Z","2023-12-07T00:15:00.000Z","0"
"2023-12-07T00:15:00.000Z","2023-12-07T00:30:00.000Z","0"
"2023-12-07T00:30:00.000Z","2023-12-07T00:45:00.000Z","0"
"2023-12-07T00:45:00.000Z","2023-12-07T01:00:00.000Z","0"
"2023-12-07T01:00:00.000Z","2023-12-07T01:15:00.000Z","0"
"2023-12-07T01:15:00.000Z","2023-12-07T01:30:00.000Z","0"
"2023-12-07T01:30:00.000Z","2023-12-07T01:45:00.000Z","0"
"2023-12-07T01:45:00.000Z","2023-12-07T02:00:00.000Z","0"
"2023-12-07T02:00:00.000Z","2023-12-07T02:15:00.000Z","0"
"2023-12-07T02:15:00.000Z","2023-12-07T02:30:00.000Z","0"
"2023-12-07T02:30:00.000Z","2023-12-07T02:45:00.000Z","0"
"2023-12-07T02:45:00.000Z","2023-12-07T03:00:00.000Z","0"
"2023-12-07T03:00:00.000Z","2023-12-07T03:15:00.000Z","0"
"2023-12-07T03:15:00.000Z","2023-12-07T03:30:00.000Z","0"
"2023-12-07T03:30:00.000Z","2023-12-07T03:45:00.000Z","0"
"2023-12-07T03:45:00.000Z","2023-12-07T04:00:00.000Z","0"
"2023-12-07T04:00:00.000Z","2023-12-07T04:15:00.000Z","0"
"2023-12-07T04:15:00.000Z","2023-12-07T04:30:00.000Z","0"
"2023-12-07T04:30:00.000Z","2023-12-07T04:45:00.000Z","0"
"2023-12-07T04:45:00.000Z","2023-12-07T05:00:00.000Z","0"
"2023-12-07T05:00:00.000Z","2023-12-07T05:15:00.000Z","0"
"2023-12-07T05:15:00.000Z","2023-12-07T05:30:00.000Z","0"
"2023-12-07T05:30:00.000Z","2023-12-07T05:45:00.000Z","0"
"2023-12-07T05:45:00.000Z","2023-12-07T06:00:00.000Z","0"
"2023-12-07T06:00:00.000Z","2023-12-07T06:15:00.000Z","0"
"2023-12-07T06:15:00.000Z","2023-12-07T06:30:00.000Z","0"
"2023-12-07T06:30:00.000Z","2023-12-07T06:45:00.000Z","0"
"2023-12-07T06:45:00.000Z","2023-12-07T07:00:00.000Z","0.1"
"2023-12-07T07:00:00.000Z","2023-12-07T07:15:00.000Z","0"
"2023-12-07T07:15:00.000Z","2023-12-07T07:30:00.000Z","0"
"2023-12-07T07:30:00.000Z","2023-12-07T07:45:00.000Z","0"
"2023-12-07T07:45:00.000Z","2023-12-07T08:00:00.000Z","0.3"
"2023-12-07T08:00:00.000Z","2023-12-07T08:15:00.000Z","0.6"
"2023-12-07T08:15:00.000Z","2023-12-07T08:30:00.000Z","2.1"
"2023-12-07T08:30:00.000Z","2023-12-07T08:45:00.000Z","2.5"
"2023-12-07T08:45:00.000Z","2023-12-07T09:00:00.000Z","3.1"
"2023-12-07T09:00:00.000Z","2023-12-07T09:15:00.000Z","8"
"2023-12-07T09:15:00.000Z","2023-12-07T09:30:00.000Z","24.1"
"2023-12-07T09:30:00.000Z","2023-12-07T09:45:00.000Z","24.1"
"2023-12-07T09:45:00.000Z","2023-12-07T10:00:00.000Z","23.9"
"2023-12-07T10:00:00.000Z","2023-12-07T10:15:00.000Z","24.8"
"2023-12-07T10:15:00.000Z","2023-12-07T10:30:00.000Z","28.8"
"2023-12-07T10:30:00.000Z","2023-12-07T10:45:00.000Z","28.2"
"2023-12-07T10:45:00.000Z","2023-12-07T11:00:00.000Z","27.1"
"2023-12-07T11:00:00.000Z","2023-12-07T11:15:00.000Z","25.8"
"2023-12-07T11:15:00.000Z","2023-12-07T11:30:00.000Z","24.6"
"2023-12-07T11:30:00.000Z","2023-12-07T11:45:00.000Z","23.2"
"2023-12-07T11:45:00.000Z","2023-12-07T12:00:00.000Z","21.3"
"2023-12-07T12:00:00.000Z","2023-12-07T12:15:00.000Z","15.9"
"2023-12-07T12:15:00.000Z","2023-12-07T12:30:00.000Z","0.7"
"2023-12-07T12:30:00.000Z","2023-12-07T12:45:00.000Z","0.7"
"2023-12-07T12:45:00.000Z","2023-12-07T13:00:00.000Z","0.6"
"2023-12-07T13:00:00.000Z","2023-12-07T13:15:00.000Z","0.5"
"2023-12-07T13:15:00.000Z","2023-12-07T13:30:00.000Z","0"
"2023-12-07T13:30:00.000Z","2023-12-07T13:45:00.000Z","0"
"2023-12-07T13:45:00.000Z","2023-12-07T14:00:00.000Z","0"
"2023-12-07T14:00:00.000Z","2023-12-07T14:15:00.000Z","0"
"2023-12-07T14:15:00.000Z","2023-12-07T14:30:00.000Z","0"
"2023-12-07T14:30:00.000Z","2023-12-07T14:45:00.000Z","0"
"2023-12-07T14:45:00.000Z","2023-12-07T15:00:00.000Z","0"
"2023-12-07T15:00:00.000Z","2023-12-07T15:15:00.000Z","0"
"2023-12-07T15:15:00.000Z","2023-12-07T15:30:00.000Z","0"
"2023-12-07T15:30:00.000Z","2023-12-07T15:45:00.000Z","0"
"2023-12-07T15:45:00.000Z","2023-12-07T16:00:00.000Z","0"
"2023-12-07T16:00:00.000Z","2023-12-07T16:15:00.000Z","0"
"2023-12-07T16:15:00.000Z","2023-12-07T16:30:00.000Z","0"
"2023-12-07T16:30:00.000Z","2023-12-07T16:45:00.000Z","0"
"2023-12-07T16:45:00.000Z","2023-12-07T17:00:00.000Z","0"
"2023-12-07T17:00:00.000Z","2023-12-07T17:15:00.000Z","0"
"2023-12-07T17:15:00.000Z","2023-12-07T17:30:00.000Z","0"
"2023-12-07T17:30:00.000Z","2023-12-07T17:45:00.000Z","0"
"2023-12-07T17:45:00.000Z","2023-12-07T18:00:00.000Z","0"
"2023-12-07T18:00:00.000Z","2023-12-07T18:15:00.000Z","0"
"2023-12-07T18:15:00.000Z","2023-12-07T18:30:00.000Z","0"
"2023-12-07T18:30:00.000Z","2023-12-07T18:45:00.000Z","0"
"2023-12-07T18:45:00.000Z","2023-12-07T19:00:00.000Z","0"
"2023-12-07T19:00:00.000Z","2023-12-07T19:15:00.000Z","0"
"2023-12-07T19:15:00.000Z","2023-12-07T19:30:00.000Z","0"
"2023-12-07T19:30:00.000Z","2023-12-07T19:45:00.000Z","0"
"2023-12-07T19:45:00.000Z","2023-12-07T20:00:00.000Z","0"
"2023-12-07T20:00:00.000Z","2023-12-07T20:15:00.000Z","0"
"2023-12-07T20:15:00.000Z","2023-12-07T20:30:00.000Z","0"
"2023-12-07T20:30:00.000Z","2023-12-07T20:45:00.000Z","0"
"2023-12-07T20:45:00.000Z","2023-12-07T21:00:00.000Z","0"
"2023-12-07T21:00:00.000Z","2023-12-07T21:15:00.000Z","0"
"2023-12-07T21:15:00.000Z","2023-12-07T21:30:00.000Z","0"
"2023-12-07T21:30:00.000Z","2023-12-07T21:45:00.000Z","0"
"2023-12-07T21:45:00.000Z","2023-12-07T22:00:00.000Z","0"
"2023-12-07T22:00:00.000Z","2023-12-07T22:15:00.000Z","0"
"2023-12-07T22:15:00.000Z","2023-12-07T22:30:00.000Z","0"
"2023-12-07T22:30:00.000Z","2023-12-07T22:45:00.000Z","0"
"2023-12-07T22:45:00.000Z","2023-12-07T23:00:00.000Z","0"
"2023-12-07T23:00:00.000Z","2023-12-07T23:15:00.000Z","0"
"2023-12-07T23:15:00.000Z","2023-12-07T23:30:00.000Z","0"
"2023-12-07T23:30:00.000Z","2023-12-07T23:45:00.000Z","0"
"2023-12-07T23:45:00.000Z","2023-12-08T00:00:00.000Z","0"
"2023-12-08T00:00:00.000Z","2023-12-08T00:15:00.000Z","0"
"2023-12-08T00:15:00.000Z","2023-12-08T00:30:00.000Z","0"
"2023-12-08T00:30:00.000Z","2023-12-08T00:45:00.000Z","0"
"2023-12-08T00:45:00.000Z","2023-12-08T01:00:00.000Z","0"
"2023-12-08T01:00:00.000Z","2023-12-08T01:15:00.000Z","0"
"2023-12-08T01:15:00.000Z","2023-12-08T01:30:00.000Z","0"
"2023-12-08T01:30:00.000Z","2023-12-08T01:45:00.000Z","0"
"2023-12-08T01:45:00.000Z","2023-12-08T02:00:00.000Z","0"
"2023-12-08T02:00:00.000Z","2023-12-08T02:15:00.000Z","0"
"2023-12-08T02:15:00.000Z","2023-12-08T02:30:00.000Z","0"
"2023-12-08T02:30:00.000Z","2023-12-08T02:45:00.000Z","0"
"2023-12-08T02:45:00.000Z","2023-12-08T03:00:00.000Z","0"
"2023-12-08T03:00:00.000Z","2023-12-08T03:15:00.000Z","0"
"2023-12-08T03:15:00.000Z","2023-12-08T03:30:00.000Z","0"
"2023-12-08T03:30:00.000Z","2023-12-08T03:45:00.000Z","0"
"2023-12-08T03:45:00.000Z","2023-12-08T04:00:00.000Z","0"
"2023-12-08T04:00:00.000Z","2023-12-08T04:15:00.000Z","0"
"2023-12-08T04:15:00.000Z","2023-12-08T04:30:00.000Z","0"
"2023-12-08T04:30:00.000Z","2023-12-08T04:45:00.000Z","0"
"2023-12-08T04:45:00.000Z","2023-12-08T05:00:00.000Z","0"
"2023-12-08T05:00:00.000Z","2023-12-08T05:15:00.000Z","0"
"2023-12-08T05:15:00.000Z","2023-12-08T05:30:00.000Z","0"
"2023-12-08T05:30:00.000Z","2023-12-08T05:45:00.000Z","0"
"2023-12-08T05:45:00.000Z","2023-12-08T06:00:00.000Z","0"
"2023-12-08T06:00:00.000Z","2023-12-08T06:15:00.000Z","0"
"2023-12-08T06:15:00.000Z","2023-12-08T06:30:00.000Z","0"
"2023-12-08T06:30:00.000Z","2023-12-08T06:45:00.000Z","0"
"2023-12-08T06:45:00.000Z","2023-12-08T07:00:00.000Z","0.1"
"2023-12-08T07:00:00.000Z","2023-12-08T07:15:00.000Z","0"
"2023-12-08T07:15:00.000Z","2023-12-08T07:30:00.000Z","0"
"2023-12-08T07:30:00.000Z","2023-12-08T07:45:00.000Z","0"
"2023-12-08T07:45:00.000Z","2023-12-08T08:00:00.000Z","0.3"
"2023-12-08T08:00:00.000Z","2023-12-08T08:15:00.000Z","0"
"2023-12-08T08:15:00.000Z","2023-12-08T08:30:00.000Z","0"
"2023-12-08T08:30:00.000Z","2023-12-08T08:45:00.000Z","0"
"2023-12-08T08:45:00.000Z","2023-12-08T09:00:00.000Z","0"
"2023-12-08T09:00:00.000Z","2023-12-08T09:15:00.000Z","4.9"
"2023-12-08T09:15:00.000Z","2023-12-08T09:30:00.000Z","21.3"
"2023-12-08T09:30:00.000Z","2023-12-08T09:45:00.000Z","21.3"
"2023-12-08T09:45:00.000Z","2023-12-08T10:00:00.000Z","21.3"
"2023-12-08T10:00:00.000Z","2023-12-08T10:15:00.000Z","21.8"
"2023-12-08T10:15:00.000Z","2023-12-08T10:30:00.000Z","24.9"
